CandidateID,RequisitionID,Department,JobTitle,JobLevel,ApplicationDate,SourceChannel,HighestStageReached,Hired,EmployeeID,ApplicationToHireDays
CAND10032,REQ01665,Customer Success,Senior CS Manager,Senior Manager,02-02-26,Referral,Hired,Yes,EMP01665,24
CAND10033,REQ01665,Customer Success,Senior CS Manager,Senior Manager,29-01-26,Referral,Applied,No,,
CAND10034,REQ01665,Customer Success,Senior CS Manager,Senior Manager,04-02-26,Company Careers Site,Skills Assessment,No,,
CAND10035,REQ01666,Engineering,Software Engineer I,Entry-Level,17-02-25,LinkedIn,Hired,Yes,EMP01666,23
CAND10036,REQ01666,Engineering,Software Engineer I,Entry-Level,10-02-25,LinkedIn,Skills Assessment,No,,
CAND10037,REQ01666,Engineering,Software Engineer I,Entry-Level,26-02-25,LinkedIn,Onsite Interview,No,,
CAND10038,REQ01666,Engineering,Software Engineer I,Entry-Level,09-02-25,University Recruiting,Onsite Interview,No,,
CAND10039,REQ01667,Engineering,Senior Software Engineer,Senior,23-02-23,LinkedIn,Hired,Yes,EMP01667,32
CAND10040,REQ01667,Engineering,Senior Software Engineer,Senior,24-02-23,Recruiting Agency,Phone Screen,No,,
CAND10041,REQ01667,Engineering,Senior Software Engineer,Senior,16-02-23,University Recruiting,Hired,No,,
CAND10042,REQ01668,Product,Group Product Manager,Manager,22-06-26,LinkedIn,Hired,Yes,EMP01668,30
CAND10043,REQ01668,Product,Group Product Manager,Manager,24-06-26,LinkedIn,Phone Screen,No,,
CAND10044,REQ01668,Product,Group Product Manager,Manager,27-06-26,Job Board,Hired,No,,
CAND10045,REQ01668,Product,Group Product Manager,Manager,17-06-26,LinkedIn,Applied,No,,
CAND10046,REQ01668,Product,Group Product Manager,Manager,01-07-26,University Recruiting,Applied,No,,
CAND10047,REQ01668,Product,Group Product Manager,Manager,17-06-26,Job Board,Applied,No,,
CAND10048,REQ01669,Customer Success,Support Associate,Entry-Level,05-02-23,Referral,Hired,Yes,EMP01669,44
CAND10049,REQ01669,CUSTOMER SUCCESS,Support Associate,Entry-Level,12-02-23,Referral,Skills Assessment,No,,
CAND10050,REQ01669,Customer Success,Support Associate,Entry-Level,07-02-23,LinkedIn,Onsite Interview,No,,
CAND10051,REQ01669,Customer Success,Support Associate,Entry-Level,04-02-23,LinkedIn,Skills Assessment,No,,
CAND10052,REQ01670,Design,Product Designer,Mid-Level,18-10-25,LinkedIn,Hired,Yes,EMP01670,23
CAND10053,REQ01670,Design,Product Designer,Mid-Level,21-10-25,Company Careers Site,Applied,No,,
CAND10054,REQ01670,Design,Product Designer,Mid-Level,26-10-25,Job Board,Phone Screen,No,,
CAND10055,REQ01670,Design,Product Designer,Mid-Level,19-10-25,LinkedIn,Hired,No,,
CAND10056,REQ01670,Design,Product Designer,Mid-Level,23-10-25,LinkedIn,Applied,No,,
CAND10057,REQ01670,Design,Product Designer,Mid-Level,22-10-25,Referral,Offer Extended,No,,
CAND10058,REQ01671,Customer Success,Support Associate,Entry-Level,07-07-26,Referral,Hired,Yes,EMP01671,20
CAND10059,REQ01671,Customer Success,Support Associate,Entry-Level,04-07-26,Job Board,Skills Assessment,No,,
CAND10060,REQ01671,Customer Success,Support Associate,Entry-Level,09-07-26,LinkedIn,Phone Screen,No,,
CAND10061,REQ01671,Customer Success,Support Associate,Entry-Level,08-07-26,Referral,Offer Extended,No,,
CAND10062,REQ01672,Sales,Senior Account Executive,Senior,11-05-24,,Hired,Yes,EMP01672,35
CAND10063,REQ01672,Sales,Senior Account Executive,Senior,01-05-24,Company Careers Site,Onsite Interview,No,,
CAND10064,REQ01672,Sales,Senior Account Executive,Senior,10-05-24,University Recruiting,Phone Screen,No,,
CAND10065,REQ01672,Sales,Senior Account Executive,Senior,19-05-24,Referral,Applied,No,,
CAND10066,REQ01672,Sales,Senior Account Executive,Senior,15-05-24,LinkedIn,Skills Assessment,No,,
CAND10067,REQ01672,Sales,Senior Account Executive,Senior,06-05-24,Company Careers Site,Onsite Interview,No,,
CAND10068,REQ01672,Sales,Senior Account Executive,Senior,17-05-24,Job Board,Onsite Interview,No,,
CAND10069,REQ01673,Engineering,Senior Software Engineer,Senior,29-12-23,Company Careers Site,Hired,Yes,EMP01673,32
CAND10070,REQ01673,Engineering,Senior Software Engineer,Senior,22-12-23,Job Board,Withdrew,No,,
CAND10071,REQ01673,Engineering,Senior Software Engineer,Senior,06-01-24,Recruiting Agency,Skills Assessment,No,,
CAND10072,REQ01673,Engineering,Senior Software Engineer,Senior,04-01-24,LinkedIn,Onsite Interview,No,,
CAND10073,REQ01673,Engineering,Senior Software Engineer,Senior,28-12-23,Job Board,Skills Assessment,No,,
CAND10074,REQ01673,Engineering,Senior Software Engineer,Senior,28-12-23,LinkedIn,Onsite Interview,No,,
CAND10075,REQ01673,Engineering,Senior Software Engineer,Senior,01-01-24,Job Board,Onsite Interview,No,,
CAND10076,REQ01674,Legal,Paralegal,Mid-Level,02-11-23,Referral,Hired,Yes,EMP01674,37
CAND10077,REQ01674,Legal,Paralegal,Mid-Level,30-10-23,Company Careers Site,Applied,No,,
CAND10078,REQ01674,Legal,Paralegal,Mid-Level,31-10-23,Company Careers Site,Withdrew,No,,
CAND10079,REQ01675,Engineering,Software Engineer II,Mid-Level,31-07-24,LinkedIn,Hired,Yes,EMP01675,33
CAND10080,REQ01675,Engineering,Software Engineer II,Mid-Level,22-07-24,Referral,Onsite Interview,No,,
CAND10081,REQ01675,Engineering,Software Engineer II,Mid-Level,02-08-24,Job Board,Withdrew,No,,
CAND10082,REQ01675,Engineering,Software Engineer II,Mid-Level,24-07-24,LinkedIn,Skills Assessment,No,,
CAND10083,REQ01675,Engineering,Software Engineer II,Mid-Level,31-07-24,LinkedIn,Applied,No,,
CAND10084,REQ01675,Engineering,Software Engineer II,Mid-Level,23-07-24,Recruiting Agency,Onsite Interview,No,,
CAND10085,REQ01676,Finance,Financial Analyst II,Mid-Level,03-09-23,Recruiting Agency,Hired,Yes,EMP01676,32
CAND10086,REQ01676,Finance,Financial Analyst II,Mid-Level,26-08-23,Company Careers Site,Offer Extended,No,,
CAND10087,REQ01676,Finance,Financial Analyst II,Mid-Level,09-09-23,Recruiting Agency,Hired,No,,
CAND10088,REQ01676,Finance,Financial Analyst II,Mid-Level,27-08-23,Job Board,Applied,No,,
CAND10089,REQ01676,Finance,Financial Analyst II,Mid-Level,09-09-23,Recruiting Agency,Offer Extended,No,,
CAND10090,REQ01676,Finance,Financial Analyst II,Mid-Level,03-09-23,Referral,Phone Screen,No,,
CAND10091,REQ01677,Sales,Account Executive,Mid-Level,11-10-25,LinkedIn,Hired,Yes,EMP01677,26
CAND10092,REQ01677,Sales,Account Executive,Mid-Level,10-10-25,Referral,Withdrew,No,,
CAND10093,REQ01677,Sales,Account Executive,Mid-Level,12-10-25,Referral,Phone Screen,No,,
CAND10094,REQ01677,Sales,Account Executive,Mid-Level,07-10-25,LinkedIn,Phone Screen,No,,
CAND10095,REQ01678,Finance,Financial Analyst I,Entry-Level,04-03-23,LinkedIn,Hired,Yes,EMP01678,34
CAND10096,REQ01678,Finance,Financial Analyst I,Entry-Level,13-03-23,Referral,Applied,No,,
CAND10097,REQ01678,Finance,Financial Analyst I,Entry-Level,03-03-23,Company Careers Site,Phone Screen,No,,
CAND10098,REQ01678,Finance,Financial Analyst I,Entry-Level,01-03-23,LinkedIn,Onsite Interview,No,,
CAND10099,REQ01679,ENGINEERING,Engineering Manager,Manager,20-04-25,Referral,Hired,Yes,EMP01679,31
CAND10100,REQ01679,Engineering,Engineering Manager,Manager,29-04-25,Company Careers Site,Phone Screen,No,,
CAND10101,REQ01679,Engineering,Engineering Manager,Manager,16-04-25,Referral,Onsite Interview,No,,
CAND10102,REQ01679,Engineering,Engineering Manager,Manager,27-04-25,LinkedIn,Phone Screen,No,,
CAND10103,REQ01679,Engineering,Engineering Manager,Manager,28-04-25,,Applied,No,,
CAND10104,REQ01679,Engineering,Engineering Manager,Manager,25-04-25,LinkedIn,Skills Assessment,No,,
CAND10105,REQ01679,Engineering,Engineering Manager,Manager,29-04-25,LinkedIn,Phone Screen,No,,
CAND10106,REQ01680,Sales,Sales Development Rep,Entry-Level,20-06-26,Recruiting Agency,Hired,Yes,EMP01680,35
CAND10107,REQ01680,Sales,Sales Development Rep,Entry-Level,17-06-26,Referral,Withdrew,No,,
CAND10108,REQ01680,Sales,Sales Development Rep,Entry-Level,18-06-26,Job Board,Offer Extended,No,,
CAND10109,REQ01681,Engineering,Engineering Manager,Manager,29-01-26,Job Board,Hired,Yes,EMP01681,31
CAND10110,REQ01681,Engineering,Engineering Manager,Manager,20-01-26,Recruiting Agency,Offer Extended,No,,
CAND10111,REQ01681,Engineering,Engineering Manager,Manager,24-01-26,Job Board,Withdrew,No,,
CAND10112,REQ01682,Engineering,Senior Software Engineer,Senior,01-08-25,Job Board,Hired,Yes,EMP01682,22
CAND10113,REQ01682,Engineering,Senior Software Engineer,Senior,02-08-25,University Recruiting,Phone Screen,No,,
CAND10114,REQ01682,Engineering,Senior Software Engineer,Senior,04-08-25,LinkedIn,Applied,No,,
CAND10115,REQ01682,Engineering,Senior Software Engineer,Senior,27-07-25,Referral,Withdrew,No,,
CAND10116,REQ01682,Engineering,Senior Software Engineer,Senior,28-07-25,LinkedIn,Phone Screen,No,,
CAND10117,REQ01683,Sales,Account Executive,Mid-Level,13-08-24,Referral,Hired,Yes,EMP01683,44
CAND10118,REQ01683,Sales,Account Executive,Mid-Level,19-08-24,University Recruiting,Hired,No,,
CAND10119,REQ01683,Sales,Account Executive,Mid-Level,17-08-24,LinkedIn,Onsite Interview,No,,
CAND10120,REQ01683,Sales,Account Executive,Mid-Level,03-08-24,LinkedIn,Skills Assessment,No,,
CAND10121,REQ01683,Sales,Account Executive,Mid-Level,10-08-24,Recruiting Agency,Skills Assessment,No,,
CAND10122,REQ01683,Sales,Account Executive,Mid-Level,18-08-24,LinkedIn,Phone Screen,No,,
CAND10123,REQ01683,Sales,Account Executive,Mid-Level,07-08-24,,Skills Assessment,No,,
CAND10124,REQ01683,Sales,Account Executive,Mid-Level,18-08-24,LinkedIn,Onsite Interview,No,,
CAND10125,REQ01683,Sales,Account Executive,Mid-Level,21-08-24,Referral,Phone Screen,No,,
CAND10126,REQ01684,Engineering,Senior Software Engineer,Senior,10-08-25,Referral,Hired,Yes,EMP01684,28
CAND10127,REQ01684,Engineering,Senior Software Engineer,Senior,09-08-25,Job Board,Withdrew,No,,
CAND10128,REQ01684,Engineering,Senior Software Engineer,Senior,01-08-25,Recruiting Agency,Skills Assessment,No,,
CAND10129,REQ01684,Engineering,Senior Software Engineer,Senior,05-08-25,Job Board,Applied,No,,
CAND10130,REQ01684,Engineering,Senior Software Engineer,Senior,17-08-25,LinkedIn,Offer Extended,No,,
CAND10131,REQ01684,Engineering,Senior Software Engineer,Senior,10-08-25,Company Careers Site,Skills Assessment,No,,
CAND10132,REQ01685,Sales,Account Executive,Mid-Level,06-06-25,Company Careers Site,Hired,Yes,EMP01685,14
CAND10133,REQ01685,Sales,Account Executive,Mid-Level,05-06-25,Company Careers Site,Onsite Interview,No,,
CAND10134,REQ01685,Sales,Account Executive,Mid-Level,27-05-25,Company Careers Site,Phone Screen,No,,
CAND10135,REQ01685,Sales,Account Executive,Mid-Level,27-05-25,Recruiting Agency,Applied,No,,
CAND10136,REQ01685,Sales,Account Executive,Mid-Level,09-06-25,LinkedIn,Phone Screen,No,,
CAND10137,REQ01685,Sales,Account Executive,Mid-Level,27-05-25,Job Board,Onsite Interview,No,,
CAND10138,REQ01685,Sales,Account Executive,Mid-Level,28-05-25,LinkedIn,Applied,No,,
CAND10139,REQ01685,Sales,Account Executive,Mid-Level,10-06-25,University Recruiting,Withdrew,No,,
CAND10140,REQ01685,Sales,Account Executive,Mid-Level,27-05-25,Job Board,Onsite Interview,No,,
CAND10141,REQ01686,Engineering,Software Engineer II,Mid-Level,10-02-25,Referral,Hired,Yes,EMP01686,15
CAND10142,REQ01686,Engineering,Software Engineer II,Mid-Level,07-02-25,Job Board,Phone Screen,No,,
CAND10143,REQ01686,Engineering,Software Engineer II,Mid-Level,07-02-25,LinkedIn,Skills Assessment,No,,
CAND10144,REQ01686,Engineering,Software Engineer II,Mid-Level,11-02-25,Job Board,Onsite Interview,No,,
CAND10145,REQ01686,Engineering,Software Engineer II,Mid-Level,12-02-25,Company Careers Site,Skills Assessment,No,,
CAND10146,REQ01686,Engineering,Software Engineer II,Mid-Level,06-02-25,Company Careers Site,Skills Assessment,No,,
CAND10147,REQ01686,Engineering,Software Engineer II,Mid-Level,05-02-25,Referral,Phone Screen,No,,
CAND10148,REQ01686,Engineering,Software Engineer II,Mid-Level,14-02-25,LinkedIn,Phone Screen,No,,
CAND10149,REQ01687,Product,Associate Product Manager,Entry-Level,01-12-23,Recruiting Agency,Hired,Yes,EMP01687,29
CAND10150,REQ01687,Product,Associate Product Manager,Entry-Level,30-11-23,Company Careers Site,Onsite Interview,No,,
CAND10151,REQ01687,Product,Associate Product Manager,Entry-Level,25-11-23,Referral,Offer Extended,No,,
CAND10152,REQ01687,Product,Associate Product Manager,Entry-Level,25-11-23,Recruiting Agency,Phone Screen,No,,
CAND10153,REQ01687,Product,Associate Product Manager,Entry-Level,24-11-23,Recruiting Agency,Offer Extended,No,,
CAND10154,REQ01687,Product,Associate Product Manager,Entry-Level,21-11-23,LinkedIn,Phone Screen,No,,
CAND10155,REQ01687,Product,Associate Product Manager,Entry-Level,10-12-23,Job Board,Withdrew,No,,
CAND10156,REQ01688,CUSTOMER SUCCESS,Customer Success Manager,Mid-Level,08-04-26,Recruiting Agency,Hired,Yes,EMP01688,34
CAND10157,REQ01688,Customer Success,Customer Success Manager,Mid-Level,08-04-26,Job Board,Applied,No,,
CAND10158,REQ01688,Customer Success,Customer Success Manager,Mid-Level,29-03-26,Job Board,Withdrew,No,,
CAND10159,REQ01688,Customer Success,Customer Success Manager,Mid-Level,05-04-26,Referral,Withdrew,No,,
CAND10160,REQ01688,Customer Success,Customer Success Manager,Mid-Level,17-04-26,Referral,Phone Screen,No,,
CAND10161,REQ01688,Customer Success,Customer Success Manager,Mid-Level,15-04-26,Job Board,Skills Assessment,No,,
CAND10162,REQ01689,Design,Product Designer,Mid-Level,22-02-25,Company Careers Site,Hired,Yes,EMP01689,22
CAND10163,REQ01689,Design,Product Designer,Mid-Level,02-03-25,Company Careers Site,Onsite Interview,No,,
CAND10164,REQ01689,Design,Product Designer,Mid-Level,01-03-25,Referral,Phone Screen,No,,
CAND10165,REQ01689,Design,Product Designer,Mid-Level,20-02-25,Recruiting Agency,Applied,No,,
CAND10166,REQ01689,Design,Product Designer,Mid-Level,16-02-25,LinkedIn,Withdrew,No,,
CAND10167,REQ01689,Design,Product Designer,Mid-Level,27-02-25,Job Board,Onsite Interview,No,,
CAND10168,REQ01689,Design,Product Designer,Mid-Level,01-03-25,University Recruiting,Withdrew,No,,
CAND10169,REQ01689,Design,Product Designer,Mid-Level,18-02-25,University Recruiting,Applied,No,,
CAND10170,REQ01690,Sales,Sales Development Rep,Entry-Level,14-03-24,Recruiting Agency,Hired,Yes,EMP01690,33
CAND10171,REQ01690,Sales,Sales Development Rep,Entry-Level,17-03-24,Referral,Skills Assessment,No,,
CAND10172,REQ01690,Sales,Sales Development Rep,Entry-Level,05-03-24,Referral,Hired,No,,
CAND10173,REQ01690,Sales,Sales Development Rep,Entry-Level,17-03-24,LinkedIn,Applied,No,,
CAND10174,REQ01690,Sales,Sales Development Rep,Entry-Level,10-03-24,LinkedIn,Offer Extended,No,,
CAND10175,REQ01690,Sales,Sales Development Rep,Entry-Level,21-03-24,Company Careers Site,Onsite Interview,No,,
CAND10176,REQ01690,Sales,Sales Development Rep,Entry-Level,08-03-24,Job Board,Skills Assessment,No,,
CAND10177,REQ01690,Sales,Sales Development Rep,Entry-Level,22-03-24,Job Board,Offer Extended,No,,
CAND10178,REQ01690,Sales,Sales Development Rep,Entry-Level,11-03-24,Company Careers Site,Withdrew,No,,
CAND10179,REQ01691,Customer Success,Customer Success Manager,Mid-Level,01-12-24,Referral,Hired,Yes,EMP01691,10
CAND10180,REQ01691,Customer Success,Customer Success Manager,Mid-Level,24-11-24,Job Board,Withdrew,No,,
CAND10181,REQ01691,Customer Success,Customer Success Manager,Mid-Level,08-12-24,Referral,Onsite Interview,No,,
CAND10182,REQ01691,Customer Success,Customer Success Manager,Mid-Level,22-11-24,Recruiting Agency,Applied,No,,
CAND10183,REQ01691,Customer Success,Customer Success Manager,Mid-Level,01-12-24,LinkedIn,Applied,No,,
CAND10184,REQ01691,Customer Success,Customer Success Manager,Mid-Level,25-11-24,Company Careers Site,Withdrew,No,,
CAND10185,REQ01691,Customer Success,Customer Success Manager,Mid-Level,27-11-24,Recruiting Agency,Onsite Interview,No,,
CAND10186,REQ01692,Marketing,Marketing Coordinator,Entry-Level,29-01-25,Referral,Hired,Yes,EMP01692,23
CAND10187,REQ01692,Marketing,Marketing Coordinator,Entry-Level,25-01-25,,Onsite Interview,No,,
CAND10188,REQ01692,Marketing,Marketing Coordinator,Entry-Level,24-01-25,Job Board,Applied,No,,
CAND10189,REQ01692,Marketing,Marketing Coordinator,Entry-Level,25-01-25,LinkedIn,Phone Screen,No,,
CAND10190,REQ01692,MARKETING,Marketing Coordinator,Entry-Level,24-01-25,Job Board,Withdrew,No,,
CAND10191,REQ01692,Marketing,Marketing Coordinator,Entry-Level,26-01-25,Referral,Skills Assessment,No,,
CAND10192,REQ01693,Product,Product Manager,Mid-Level,08-02-26,LinkedIn,Hired,Yes,EMP01693,24
CAND10193,REQ01693,Product,Product Manager,Mid-Level,17-02-26,Referral,Skills Assessment,No,,
CAND10194,REQ01693,Product,Product Manager,Mid-Level,13-02-26,LinkedIn,Applied,No,,
CAND10195,REQ01694,Customer Success,Support Associate,Entry-Level,11-11-25,Job Board,Hired,Yes,EMP01694,32
CAND10196,REQ01694,Customer Success,Support Associate,Entry-Level,09-11-25,,Skills Assessment,No,,
CAND10197,REQ01694,Customer Success,Support Associate,Entry-Level,05-11-25,LinkedIn,Skills Assessment,No,,
CAND10198,REQ01694,Customer Success,Support Associate,Entry-Level,17-11-25,University Recruiting,Applied,No,,
CAND10199,REQ01694,Customer Success,Support Associate,Entry-Level,17-11-25,Company Careers Site,Skills Assessment,No,,
CAND10200,REQ01695,Finance,Financial Analyst I,Entry-Level,23-12-25,Referral,Hired,Yes,EMP01695,15
CAND10201,REQ01695,Finance,Financial Analyst I,Entry-Level,22-12-25,Job Board,Withdrew,No,,
CAND10202,REQ01695,Finance,Financial Analyst I,Entry-Level,01-01-26,University Recruiting,Withdrew,No,,
CAND10203,REQ01695,Finance,Financial Analyst I,Entry-Level,22-12-25,Referral,Withdrew,No,,
CAND10204,REQ01695,Finance,Financial Analyst I,Entry-Level,30-12-25,Company Careers Site,Skills Assessment,No,,
CAND10205,REQ01695,Finance,Financial Analyst I,Entry-Level,30-12-25,Referral,Onsite Interview,No,,
CAND10206,REQ01695,Finance,Financial Analyst I,Entry-Level,25-12-25,Job Board,Skills Assessment,No,,
CAND10207,REQ01695,Finance,Financial Analyst I,Entry-Level,24-12-25,Job Board,Skills Assessment,No,,
CAND10208,REQ01696,Customer Success,Support Associate,Entry-Level,07-09-22,LinkedIn,Hired,Yes,EMP01696,27
CAND10209,REQ01696,Customer Success,Support Associate,Entry-Level,01-09-22,Company Careers Site,Phone Screen,No,,
CAND10210,REQ01696,Customer Success,Support Associate,Entry-Level,16-09-22,Referral,Applied,No,,
CAND10211,REQ01696,Customer Success,Support Associate,Entry-Level,04-09-22,LinkedIn,Skills Assessment,No,,
CAND10212,REQ01696,Customer Success,Support Associate,Entry-Level,31-08-22,,Withdrew,No,,
CAND10213,REQ01697,Sales,Chief Revenue Officer,C-Suite,14-01-25,LinkedIn,Hired,Yes,EMP01697,32
CAND10214,REQ01697,Sales,Chief Revenue Officer,C-Suite,10-01-25,LinkedIn,Applied,No,,
CAND10215,REQ01697,Sales,Chief Revenue Officer,C-Suite,09-01-25,Referral,Skills Assessment,No,,
CAND10216,REQ01697,Sales,Chief Revenue Officer,C-Suite,14-01-25,LinkedIn,Onsite Interview,No,,
CAND10217,REQ01698,Sales,Sales Development Rep,Entry-Level,24-03-25,Referral,Hired,Yes,EMP01698,26
CAND10218,REQ01698,Sales,Sales Development Rep,Entry-Level,28-03-25,Company Careers Site,Applied,No,,
CAND10219,REQ01698,Sales,Sales Development Rep,Entry-Level,28-03-25,LinkedIn,Phone Screen,No,,
CAND10220,REQ01698,Sales,Sales Development Rep,Entry-Level,25-03-25,Company Careers Site,Withdrew,No,,
CAND10221,REQ01698,Sales,Sales Development Rep,Entry-Level,29-03-25,LinkedIn,Offer Extended,No,,
CAND10222,REQ01698,Sales,Sales Development Rep,Entry-Level,01-04-25,University Recruiting,Onsite Interview,No,,
CAND10223,REQ01698,Sales,Sales Development Rep,Entry-Level,17-03-25,LinkedIn,Phone Screen,No,,
CAND10224,REQ01698,Sales,Sales Development Rep,Entry-Level,27-03-25,LinkedIn,Skills Assessment,No,,
CAND10225,REQ01698,Sales,Sales Development Rep,Entry-Level,02-04-25,Referral,Skills Assessment,No,,
CAND10226,REQ01699,Customer Success,Senior CSM,Senior,10-10-22,Company Careers Site,Hired,Yes,EMP01699,30
CAND10227,REQ01699,Customer Success,Senior CSM,Senior,12-10-22,Referral,Offer Extended,No,,
CAND10228,REQ01699,Customer Success,Senior CSM,Senior,13-10-22,Company Careers Site,Withdrew,No,,
CAND10229,REQ01699,Customer Success,Senior CSM,Senior,01-10-22,Company Careers Site,Applied,No,,
CAND10230,REQ01700,Sales,Sales Development Rep,Entry-Level,05-06-24,Referral,Hired,Yes,EMP01700,36
CAND10231,REQ01700,Sales,Sales Development Rep,Entry-Level,30-05-24,LinkedIn,Skills Assessment,No,,
CAND10232,REQ01700,Sales,Sales Development Rep,Entry-Level,01-06-24,Company Careers Site,Skills Assessment,No,,
CAND10233,REQ01700,Sales,Sales Development Rep,Entry-Level,28-05-24,LinkedIn,Skills Assessment,No,,
CAND10234,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,30-11-25,Referral,Hired,Yes,EMP01701,39
CAND10235,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,26-11-25,Referral,Onsite Interview,No,,
CAND10236,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,09-12-25,Job Board,Offer Extended,No,,
CAND10237,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,28-11-25,Job Board,Applied,No,,
CAND10238,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,29-11-25,Job Board,Withdrew,No,,
CAND10239,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,20-11-25,Company Careers Site,Withdrew,No,,
CAND10240,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,06-12-25,Job Board,Offer Extended,No,,
CAND10241,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,09-12-25,Referral,Applied,No,,
CAND10242,REQ01701,Engineering,Senior Engineering Manager,Senior Manager,23-11-25,Company Careers Site,Skills Assessment,No,,
CAND10243,REQ01702,Engineering,Software Engineer I,Entry-Level,07-12-23,Recruiting Agency,Hired,Yes,EMP01702,25
CAND10244,REQ01702,Engineering,Software Engineer I,Entry-Level,11-12-23,Job Board,Hired,No,,
CAND10245,REQ01702,Engineering,Software Engineer I,Entry-Level,01-12-23,Referral,Withdrew,No,,
CAND10246,REQ01702,Engineering,Software Engineer I,Entry-Level,09-12-23,LinkedIn,Skills Assessment,No,,
CAND10247,REQ01702,Engineering,Software Engineer I,Entry-Level,02-12-23,Job Board,Skills Assessment,No,,
CAND10248,REQ01702,Engineering,Software Engineer I,Entry-Level,12-12-23,Company Careers Site,Applied,No,,
CAND10249,REQ01702,Engineering,Software Engineer I,Entry-Level,01-12-23,LinkedIn,Onsite Interview,No,,
CAND10250,REQ01702,Engineering,Software Engineer I,Entry-Level,01-12-23,Job Board,Offer Extended,No,,
CAND10251,REQ01703,Marketing,Director of Marketing,Director,10-06-25,Referral,Hired,Yes,EMP01703,13
CAND10252,REQ01703,Marketing,Director of Marketing,Director,01-06-25,Job Board,Skills Assessment,No,,
CAND10253,REQ01703,Marketing,Director of Marketing,Director,18-06-25,Recruiting Agency,Withdrew,No,,
CAND10254,REQ01703,Marketing,Director of Marketing,Director,16-06-25,Referral,Skills Assessment,No,,
CAND10255,REQ01703,Marketing,Director of Marketing,Director,19-06-25,LinkedIn,Onsite Interview,No,,
CAND10256,REQ01703,Marketing,Director of Marketing,Director,15-06-25,University Recruiting,Skills Assessment,No,,
CAND10257,REQ01703,Marketing,Director of Marketing,Director,14-06-25,LinkedIn,Phone Screen,No,,
CAND10258,REQ01703,Marketing,Director of Marketing,Director,08-06-25,University Recruiting,Applied,No,,
CAND10259,REQ01704,Engineering,Senior Software Engineer,Senior,16-05-24,Referral,Hired,Yes,EMP01704,9
CAND10260,REQ01704,Engineering,Senior Software Engineer,Senior,08-05-24,LinkedIn,Phone Screen,No,,
CAND10261,REQ01704,Engineering,Senior Software Engineer,Senior,21-05-24,Referral,Withdrew,No,,
CAND10262,REQ01704,Engineering,Senior Software Engineer,Senior,24-05-24,LinkedIn,Skills Assessment,No,,
CAND10263,REQ01704,Engineering,Senior Software Engineer,Senior,11-05-24,Recruiting Agency,Withdrew,No,,
CAND10264,REQ01704,Engineering,Senior Software Engineer,Senior,19-05-24,Job Board,Withdrew,No,,
CAND10265,REQ01704,Engineering,Senior Software Engineer,Senior,24-05-24,University Recruiting,Applied,No,,
CAND10266,REQ01704,Engineering,Senior Software Engineer,Senior,23-05-24,University Recruiting,Skills Assessment,No,,
CAND10267,REQ01704,Engineering,Senior Software Engineer,Senior,20-05-24,Recruiting Agency,Skills Assessment,No,,
CAND10268,REQ01705,Customer Success,Support Associate,Entry-Level,10-10-22,Recruiting Agency,Hired,Yes,EMP01705,14
CAND10269,REQ01705,Customer Success,Support Associate,Entry-Level,13-10-22,Job Board,Applied,No,,
CAND10270,REQ01705,Customer Success,Support Associate,Entry-Level,12-10-22,Job Board,Withdrew,No,,
CAND10271,REQ01705,Customer Success,Support Associate,Entry-Level,15-10-22,University Recruiting,Phone Screen,No,,
CAND10272,REQ01705,Customer Success,Support Associate,Entry-Level,14-10-22,,Phone Screen,No,,
CAND10273,REQ01706,Product,Senior Group PM,Senior Manager,08-05-24,Recruiting Agency,Hired,Yes,EMP01706,31
CAND10274,REQ01706,Product,Senior Group PM,Senior Manager,02-05-24,LinkedIn,Applied,No,,
CAND10275,REQ01706,Product,Senior Group PM,Senior Manager,29-04-24,Company Careers Site,Withdrew,No,,
CAND10276,REQ01706,Product,Senior Group PM,Senior Manager,08-05-24,LinkedIn,Withdrew,No,,
CAND10277,REQ01706,Product,Senior Group PM,Senior Manager,29-04-24,Referral,Offer Extended,No,,
CAND10278,REQ01706,Product,Senior Group PM,Senior Manager,11-05-24,LinkedIn,Phone Screen,No,,
CAND10279,REQ01706,Product,Senior Group PM,Senior Manager,10-05-24,Job Board,Onsite Interview,No,,
CAND10280,REQ01707,Sales,Senior Account Executive,Senior,20-06-26,Referral,Hired,Yes,EMP01707,23
CAND10281,REQ01707,Sales,Senior Account Executive,Senior,28-06-26,Job Board,Skills Assessment,No,,
CAND10282,REQ01707,Sales,Senior Account Executive,Senior,28-06-26,LinkedIn,Skills Assessment,No,,
CAND10283,REQ01707,Sales,Senior Account Executive,Senior,28-06-26,Referral,Applied,No,,
CAND10284,REQ01707,SALES,Senior Account Executive,Senior,22-06-26,Company Careers Site,Phone Screen,No,,
CAND10285,REQ01707,Sales,Senior Account Executive,Senior,20-06-26,Company Careers Site,Applied,No,,
CAND10286,REQ01707,Sales,Senior Account Executive,Senior,13-06-26,Referral,Onsite Interview,No,,
