CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP01326,EMP00837,02-02-26,,173500,New Hire,
COMP01327,EMP00838,24-03-24,,72500,New Hire,
COMP01328,EMP00839,01-10-25,,157500,New Hire,
COMP01329,EMP00840,08-06-24,,83000,New Hire,
COMP01330,EMP00841,13-09-23,,105000,New Hire,
COMP01331,EMP00842,23-06-24,,102500,New Hire,
COMP01332,EMP00842,23-06-25,102500,104500,Annual Merit Increase,2.1
COMP01333,EMP00842,06-06-26,104500,109500,Annual Merit Increase,4.7
COMP01334,EMP00843,15-12-25,,147000,New Hire,
COMP01335,EMP00844,08-04-26,,141500,New Hire,
COMP01336,EMP00845,12-03-26,,189000,New Hire,
COMP01337,EMP00846,22-01-25,,128500,New Hire,
COMP01338,EMP00847,12-10-25,,120500,New Hire,
COMP01339,EMP00848,14-04-24,,164000,New Hire,
COMP01340,EMP00849,15-09-24,,202500,New Hire,
COMP01341,EMP00849,15-09-25,202500,208000,Annual Merit Increase,2.8
COMP01342,EMP00850,15-05-26,,157000,New Hire,
COMP01343,EMP00851,09-10-22,,78000,New Hire,
COMP01344,EMP00851,09-10-23,78000,82500,Annual Merit Increase,5.6
COMP01345,EMP00852,19-08-23,,125000,New Hire,
COMP01346,EMP00852,18-08-24,125000,132000,Annual Merit Increase,5.4
COMP01347,EMP00852,11-09-25,132000,140000,Annual Merit Increase,5.9
COMP01348,EMP00853,26-05-24,,132000,New Hire,
COMP01349,EMP00853,26-05-25,132000,139500,Annual Merit Increase,5.5
COMP01350,EMP00854,20-12-22,,169000,New Hire,
COMP01351,EMP00854,20-12-23,169000,173000,Annual Merit Increase,2.3
COMP01352,EMP00854,21-12-24,173000,182000,Annual Merit Increase,5.3
COMP01353,EMP00854,03-11-25,182000,203500,Promotion,11.8
COMP01354,EMP00855,29-03-24,,88000,New Hire,
COMP01355,EMP00855,29-03-25,88000,93000,Annual Merit Increase,5.9
COMP01356,EMP00855,27-01-26,93000,96500,Annual Merit Increase,3.6
COMP01357,EMP00856,22-07-25,,131500,New Hire,
COMP01358,EMP00856,22-07-26,131500,139500,Annual Merit Increase,6
COMP01359,EMP00857,08-02-25,,241000,New Hire,
COMP01360,EMP00857,08-02-26,241000,246000,Annual Merit Increase,2
COMP01361,EMP00858,21-05-26,,81000,New Hire,
COMP01362,EMP00859,19-03-26,,158500,New Hire,
COMP01363,EMP00860,06-11-24,,75500,New Hire,
COMP01364,EMP00860,06-11-25,75500,80000,Annual Merit Increase,6
COMP01365,EMP00861,20-07-24,,64500,New Hire,
COMP01366,EMP00861,20-07-25,64500,73500,Promotion,13.8
COMP01367,EMP00861,19-07-26,73500,76500,Annual Merit Increase,4.3
COMP01368,EMP00862,25-12-24,,64500,New Hire,
COMP01369,EMP00862,25-12-25,64500,68000,Annual Merit Increase,5.3
COMP01370,EMP00863,29-08-25,,65000,New Hire,
COMP01371,EMP00864,19-08-24,,152000,New Hire,
COMP01372,EMP00864,19-08-25,152000,158500,Annual Merit Increase,4.2
COMP01373,EMP00864,26-06-26,158500,163500,Annual Merit Increase,3.2
COMP01374,EMP00865,04-09-25,,71500,New Hire,
COMP01375,EMP00866,23-02-25,,76000,New Hire,
COMP01376,EMP00866,23-02-26,76000,77500,Annual Merit Increase,2.1
COMP01377,EMP00867,07-06-25,,81000,New Hire,
COMP01378,EMP00867,07-06-26,81000,84000,Annual Merit Increase,3.9
COMP01379,EMP00868,28-03-25,,94500,New Hire,
COMP01380,EMP00868,28-03-26,94500,99000,Annual Merit Increase,4.8
COMP01381,EMP00869,28-09-24,,59000,New Hire,
COMP01382,EMP00869,28-09-25,59000,60000,Annual Merit Increase,2
COMP01383,EMP00870,04-06-26,,133000,New Hire,
COMP01384,EMP00871,22-01-26,,57000,New Hire,
COMP01385,EMP00872,12-01-24,,158000,New Hire,
COMP01386,EMP00872,11-01-25,158000,166000,Annual Merit Increase,5
COMP01387,EMP00873,13-04-26,,157500,New Hire,
COMP01388,EMP00874,03-05-25,,65000,New Hire,
COMP01389,EMP00874,03-05-26,65000,68500,Annual Merit Increase,5.3
COMP01390,EMP00875,22-05-26,,204000,New Hire,
COMP01391,EMP00876,12-02-26,,85500,New Hire,
COMP01392,EMP00877,02-02-25,,98500,New Hire,
COMP01393,EMP00877,02-02-26,98500,103000,Annual Merit Increase,4.7
COMP01394,EMP00878,24-11-22,,81500,New Hire,
COMP01395,EMP00878,24-11-23,81500,93500,Promotion,14.5
COMP01396,EMP00878,19-01-25,93500,95500,Annual Merit Increase,2.2
COMP01397,EMP00878,26-04-26,95500,99000,Annual Merit Increase,3.9
COMP01398,EMP00879,02-08-24,,97500,New Hire,
COMP01399,EMP00879,02-08-25,97500,101500,Annual Merit Increase,4.3
COMP01400,EMP00880,27-06-25,,80000,New Hire,
COMP01401,EMP00881,23-09-25,,181000,New Hire,
COMP01402,EMP00882,09-07-24,,90000,New Hire,
COMP01403,EMP00883,01-01-24,,140500,New Hire,
COMP01404,EMP00883,31-12-24,140500,143500,Annual Merit Increase,2.2
COMP01405,EMP00883,28-02-26,143500,150000,Annual Merit Increase,4.7
COMP01406,EMP00884,08-03-26,,80000,New Hire,
COMP01407,EMP00885,23-07-26,,176000,New Hire,
COMP01408,EMP00886,06-06-25,,124000,New Hire,
COMP01409,EMP00886,06-06-26,124000,129500,Annual Merit Increase,4.3
COMP01410,EMP00887,06-03-24,,60000,New Hire,
COMP01411,EMP00888,22-08-24,,67000,New Hire,
COMP01412,EMP00888,22-08-25,67000,70000,Annual Merit Increase,4.4
COMP01413,EMP00888,18-06-26,70000,79000,Promotion,12.8
COMP01414,EMP00889,25-11-22,,92500,New Hire,
COMP01415,EMP00890,18-05-26,,118500,New Hire,
COMP01416,EMP00891,17-12-23,,164500,New Hire,
COMP01417,EMP00891,16-12-24,164500,171000,Annual Merit Increase,3.8
COMP01418,EMP00891,11-02-26,171000,176000,Annual Merit Increase,2.9
COMP01419,EMP00892,29-07-25,,80500,New Hire,
COMP01420,EMP00893,12-08-24,,128500,New Hire,
COMP01421,EMP00894,06-07-25,,125000,New Hire,
COMP01422,EMP00894,06-07-26,125000,129500,Annual Merit Increase,3.8
COMP01423,EMP00895,26-10-25,,113500,New Hire,
COMP01424,EMP00896,27-03-26,,96500,New Hire,
COMP01425,EMP00897,08-05-24,,109000,New Hire,
COMP01426,EMP00897,08-05-25,109000,114500,Annual Merit Increase,4.9
COMP01427,EMP00897,07-03-26,114500,117000,Annual Merit Increase,2.1
COMP01428,EMP00898,19-10-22,,155000,New Hire,
COMP01429,EMP00898,19-10-23,155000,179500,Promotion,15.8
COMP01430,EMP00898,14-09-24,179500,189000,Annual Merit Increase,5.4
COMP01431,EMP00898,01-12-25,189000,199500,Annual Merit Increase,5.6
COMP01432,EMP00899,28-01-24,,117000,New Hire,
COMP01433,EMP00899,27-01-25,117000,122000,Annual Merit Increase,4.5
COMP01434,EMP00900,10-05-26,,85000,New Hire,
COMP01435,EMP00901,01-04-26,,60500,New Hire,
COMP01436,EMP00902,25-08-25,,114500,New Hire,
COMP01437,EMP00903,29-08-25,,93000,New Hire,
COMP01438,EMP00904,13-10-25,,130000,New Hire,
COMP01439,EMP00905,17-03-24,,82000,New Hire,
COMP01440,EMP00906,03-05-26,,107000,New Hire,
COMP01441,EMP00907,08-02-25,,113500,New Hire,
COMP01442,EMP00907,08-02-26,113500,118000,Annual Merit Increase,4
COMP01443,EMP00908,14-12-24,,67500,New Hire,
COMP01444,EMP00908,14-12-25,67500,70500,Annual Merit Increase,4.5
COMP01445,EMP00909,03-06-25,,102500,New Hire,
COMP01446,EMP00909,03-06-26,102500,108500,Annual Merit Increase,5.9
COMP01447,EMP00910,16-02-23,,166000,New Hire,
COMP01448,EMP00910,16-02-24,166000,190000,Promotion,14.4
COMP01449,EMP00910,30-04-25,190000,199000,Annual Merit Increase,4.8
COMP01450,EMP00910,10-05-26,199000,205500,Annual Merit Increase,3.2
COMP01451,EMP00911,13-02-24,,67000,New Hire,
COMP01452,EMP00912,20-12-25,,164000,New Hire,
COMP01453,EMP00913,24-07-23,,57500,New Hire,
COMP01454,EMP00914,17-08-25,,60000,New Hire,
COMP01455,EMP00915,13-07-24,,74500,New Hire,
COMP01456,EMP00915,13-07-25,74500,77000,Annual Merit Increase,3.3
COMP01457,EMP00916,29-01-25,,69500,New Hire,
COMP01458,EMP00917,06-09-24,,115500,New Hire,
COMP01459,EMP00917,06-09-25,115500,128500,Promotion,11.1
COMP01460,EMP00918,17-11-24,,85000,New Hire,
COMP01461,EMP00918,17-11-25,85000,87000,Annual Merit Increase,2.4
COMP01462,EMP00919,14-12-25,,137500,New Hire,
COMP01463,EMP00920,17-09-24,,57500,New Hire,
COMP01464,EMP00920,17-09-25,57500,61000,Annual Merit Increase,5.8
COMP01465,EMP00921,30-07-25,,365500,New Hire,
COMP01466,EMP00922,08-04-25,,54000,New Hire,
COMP01467,EMP00922,08-04-26,54000,56000,Annual Merit Increase,3.7
COMP01468,EMP00923,11-10-25,,173500,New Hire,
COMP01469,EMP00924,20-06-26,,129500,New Hire,
COMP01470,EMP00925,28-12-25,,65000,New Hire,
COMP01471,EMP00926,01-05-24,,173500,New Hire,
COMP01472,EMP00926,01-05-25,173500,181500,Annual Merit Increase,4.7
COMP01473,EMP00926,15-04-26,181500,189500,Annual Merit Increase,4.3
COMP01474,EMP00927,26-12-22,,89000,New Hire,
COMP01475,EMP00928,07-07-24,,167000,New Hire,
COMP01476,EMP00928,07-07-25,167000,176000,Annual Merit Increase,5.4
COMP01477,EMP00929,21-08-25,,150500,New Hire,
COMP01478,EMP00930,21-03-23,,124500,New Hire,
COMP01479,EMP00930,20-03-24,124500,128000,Annual Merit Increase,2.6
COMP01480,EMP00930,04-05-25,128000,135000,Annual Merit Increase,5.6
COMP01481,EMP00930,11-04-26,135000,148500,Promotion,10
COMP01482,EMP00931,17-05-25,,158500,New Hire,
COMP01483,EMP00931,17-05-26,158500,167500,Annual Merit Increase,5.7
COMP01484,EMP00932,30-08-25,,83000,New Hire,
COMP01485,EMP00933,10-11-24,,67000,New Hire,
COMP01486,EMP00933,10-11-25,67000,69000,Annual Merit Increase,3.3
COMP01487,EMP00934,11-01-26,,158500,New Hire,
COMP01488,EMP00935,22-10-23,,86000,New Hire,
COMP01489,EMP00935,21-10-24,86000,90000,Annual Merit Increase,4.4
COMP01490,EMP00935,13-12-25,90000,94500,Annual Merit Increase,4.9
COMP01491,EMP00936,09-06-23,,74000,New Hire,
COMP01492,EMP00937,09-12-25,,76000,New Hire,
COMP01493,EMP00938,24-05-25,,94000,New Hire,
COMP01494,EMP00939,05-11-25,,240500,New Hire,
COMP01495,EMP00940,17-02-25,,85500,New Hire,
COMP01496,EMP00941,09-07-24,,104500,New Hire,
COMP01497,EMP00941,09-07-25,104500,110000,Annual Merit Increase,5.1
COMP01498,EMP00941,07-06-26,110000,116000,Annual Merit Increase,5.5
COMP01499,EMP00942,17-03-26,,118500,New Hire,
COMP01500,EMP00943,24-02-26,,152500,New Hire,
COMP01501,EMP00944,21-11-25,,85000,New Hire,
COMP01502,EMP00945,19-08-24,,106500,New Hire,
COMP01503,EMP00946,27-08-25,,210500,New Hire,
COMP01504,EMP00947,07-12-24,,157000,New Hire,
COMP01505,EMP00947,07-12-25,157000,165500,Annual Merit Increase,5.4
COMP01506,EMP00948,23-08-23,,67500,New Hire,
COMP01507,EMP00949,09-05-26,,64500,New Hire,
COMP01508,EMP00950,07-01-24,,112500,New Hire,
COMP01509,EMP00950,06-01-25,112500,117000,Annual Merit Increase,3.9
COMP01510,EMP00950,09-04-26,117000,123000,Annual Merit Increase,5.3
COMP01511,EMP00951,13-06-26,,121500,New Hire,
COMP01512,EMP00952,11-03-25,,121500,New Hire,
COMP01513,EMP00953,14-04-24,,168000,New Hire,
COMP01514,EMP00953,14-04-25,168000,174000,Annual Merit Increase,3.5
COMP01515,EMP00953,18-04-26,174000,190000,Promotion,9.2
COMP01516,EMP00954,19-06-25,,76000,New Hire,
COMP01517,EMP00954,19-06-26,76000,77500,Annual Merit Increase,2.2
COMP01518,EMP00955,11-04-26,,131000,New Hire,
COMP01519,EMP00956,13-12-25,,95500,New Hire,
COMP01520,EMP00957,14-02-26,,193000,New Hire,
COMP01521,EMP00958,13-10-25,,103500,New Hire,
COMP01522,EMP00959,01-11-25,,80000,New Hire,
COMP01523,EMP00960,08-04-26,,87500,New Hire,
COMP01524,EMP00961,12-07-24,,64000,New Hire,
COMP01525,EMP00962,19-05-25,,128500,New Hire,
COMP01526,EMP00962,19-05-26,128500,135000,Annual Merit Increase,5.2
COMP01527,EMP00963,12-05-24,,178500,New Hire,
COMP01528,EMP00964,08-07-26,,89500,New Hire,
COMP01529,EMP00965,08-06-26,,86000,New Hire,
COMP01530,EMP00966,29-01-23,,82500,New Hire,
COMP01531,EMP00966,29-01-24,82500,85000,Annual Merit Increase,3.3
COMP01532,EMP00966,01-03-25,85000,89500,Annual Merit Increase,5.1
COMP01533,EMP00966,01-04-26,89500,94000,Annual Merit Increase,5
COMP01534,EMP00967,21-11-25,,150000,New Hire,
COMP01535,EMP00968,13-06-26,,90000,New Hire,
COMP01536,EMP00969,12-03-24,,73500,New Hire,
COMP01537,EMP00969,12-03-25,73500,77000,Annual Merit Increase,5.1
COMP01538,EMP00970,29-07-25,,103500,New Hire,
COMP01539,EMP00971,16-05-26,,83500,New Hire,
COMP01540,EMP00972,01-01-23,,166500,New Hire,
COMP01541,EMP00972,01-01-24,166500,173000,Annual Merit Increase,3.9
COMP01542,EMP00972,27-10-24,173000,178000,Annual Merit Increase,3
COMP01543,EMP00972,27-08-25,178000,182500,Annual Merit Increase,2.5
COMP01544,EMP00972,06-07-26,182500,192500,Annual Merit Increase,5.5
COMP01545,EMP00973,13-11-25,,69000,New Hire,
COMP01546,EMP00974,26-09-24,,141500,New Hire,
COMP01547,EMP00974,26-09-25,141500,146500,Annual Merit Increase,3.5
COMP01548,EMP00975,07-06-26,,309500,New Hire,
COMP01549,EMP00976,26-07-26,,96500,New Hire,
COMP01550,EMP00977,05-06-26,,148500,New Hire,
COMP01551,EMP00978,08-04-25,,369000,New Hire,
COMP01552,EMP00978,08-04-26,369000,378500,Annual Merit Increase,2.6
COMP01553,EMP00979,25-04-26,,185500,New Hire,
COMP01554,EMP00980,27-03-26,,89000,New Hire,
COMP01555,EMP00981,14-10-24,,90000,New Hire,
COMP01556,EMP00982,23-03-26,,150000,New Hire,
COMP01557,EMP00983,30-01-23,,85500,New Hire,
COMP01558,EMP00983,30-01-24,85500,88500,Annual Merit Increase,3.6
COMP01559,EMP00983,18-03-25,88500,93000,Annual Merit Increase,5
COMP01560,EMP00983,16-01-26,93000,97500,Annual Merit Increase,5.1
COMP01561,EMP00984,13-08-25,,73500,New Hire,
COMP01562,EMP00985,15-06-24,,137500,New Hire,
COMP01563,EMP00985,15-06-25,137500,140500,Annual Merit Increase,2
COMP01564,EMP00985,11-05-26,140500,145500,Annual Merit Increase,3.6
COMP01565,EMP00986,23-12-23,,139500,New Hire,
COMP01566,EMP00987,17-06-23,,242500,New Hire,
COMP01567,EMP00987,16-06-24,242500,252000,Annual Merit Increase,4
COMP01568,EMP00987,07-04-25,252000,259500,Annual Merit Increase,2.9
COMP01569,EMP00988,15-11-25,,211000,New Hire,
COMP01570,EMP00989,20-11-24,,167500,New Hire,
COMP01571,EMP00989,20-11-25,167500,174500,Annual Merit Increase,4.1
COMP01572,EMP00990,18-12-25,,69500,New Hire,
COMP01573,EMP00991,18-05-23,,70000,New Hire,
COMP01574,EMP00991,17-05-24,70000,72500,Annual Merit Increase,3.4
COMP01575,EMP00991,17-05-25,72500,74500,Annual Merit Increase,2.8
COMP01576,EMP00991,22-06-26,74500,78000,Annual Merit Increase,5
COMP01577,EMP00992,02-10-24,,111000,New Hire,
COMP01578,EMP00993,04-06-25,,135000,New Hire,
COMP01579,EMP00993,04-06-26,135000,142000,Annual Merit Increase,5.1
COMP01580,EMP00994,01-02-26,,98500,New Hire,
COMP01581,EMP00995,04-10-24,,107500,New Hire,
COMP01582,EMP00995,04-10-25,107500,114000,Annual Merit Increase,5.9
COMP01583,EMP00996,18-09-25,,107000,New Hire,
COMP01584,EMP00997,05-05-26,,107000,New Hire,
COMP01585,EMP00998,19-09-25,,51000,New Hire,
COMP01586,EMP00999,15-06-24,,74500,New Hire,
COMP01587,EMP01000,28-11-22,,93500,New Hire,
COMP01588,EMP01001,08-04-26,,160000,New Hire,
COMP01589,EMP01002,20-11-22,,64500,New Hire,
COMP01590,EMP01003,17-04-26,,121000,New Hire,
COMP01591,EMP01004,01-06-25,,149500,New Hire,
COMP01592,EMP01004,01-06-26,149500,157500,Annual Merit Increase,5.2
COMP01593,EMP01005,12-06-26,,90000,New Hire,
COMP01594,EMP01006,26-02-26,,69500,New Hire,
COMP01595,EMP01007,19-07-26,,111000,New Hire,
COMP01596,EMP01008,15-11-24,,118000,New Hire,
COMP01597,EMP01009,09-01-26,,182000,New Hire,
COMP01598,EMP01010,07-01-25,,68000,New Hire,
COMP01599,EMP01011,02-04-25,,120000,New Hire,
COMP01600,EMP01011,02-04-26,120000,125000,Annual Merit Increase,4.3
COMP01601,EMP01012,29-09-25,,65000,New Hire,
COMP01602,EMP01013,09-04-26,,79000,New Hire,
COMP01603,EMP01014,10-07-26,,129500,New Hire,
COMP01604,EMP01015,02-01-26,,107500,New Hire,
COMP01605,EMP01016,19-02-25,,90000,New Hire,
COMP01606,EMP01016,19-02-26,90000,93500,Annual Merit Increase,4
COMP01607,EMP01017,11-02-25,,79000,New Hire,
COMP01608,EMP01017,11-02-26,79000,82000,Annual Merit Increase,3.5
COMP01609,EMP01018,13-12-25,,79500,New Hire,
COMP01610,EMP01019,10-06-24,,132500,New Hire,
COMP01611,EMP01019,10-06-25,132500,136000,Annual Merit Increase,2.8
COMP01612,EMP01020,14-11-23,,92500,New Hire,
COMP01613,EMP01020,13-11-24,92500,94500,Annual Merit Increase,2.3
COMP01614,EMP01020,07-01-26,94500,98500,Annual Merit Increase,4.2
COMP01615,EMP01021,18-11-24,,164500,New Hire,
COMP01616,EMP01021,18-11-25,164500,171500,Annual Merit Increase,4.3
COMP01617,EMP01022,19-09-24,,136000,New Hire,
COMP01618,EMP01022,19-09-25,136000,140500,Annual Merit Increase,3.2
COMP01619,EMP01022,15-07-26,140500,144000,Annual Merit Increase,2.6
COMP01620,EMP01023,22-09-24,,96500,New Hire,
COMP01621,EMP01024,09-06-24,,68000,New Hire,
COMP01622,EMP01025,25-02-23,,113500,New Hire,
COMP01623,EMP01025,25-02-24,113500,118500,Annual Merit Increase,4.3
COMP01624,EMP01026,07-11-22,,225000,New Hire,
COMP01625,EMP01027,03-07-26,,103500,New Hire,
COMP01626,EMP01028,20-02-25,,169000,New Hire,
COMP01627,EMP01029,06-12-24,,87000,New Hire,
COMP01628,EMP01029,06-12-25,87000,89500,Annual Merit Increase,2.9
COMP01629,EMP01030,27-11-25,,152000,New Hire,
COMP01630,EMP01031,21-05-24,,63000,New Hire,
COMP01631,EMP01032,02-06-26,,153500,New Hire,
COMP01632,EMP01033,06-02-26,,77500,New Hire,
COMP01633,EMP01034,03-08-23,,91000,New Hire,
COMP01634,EMP01034,02-08-24,91000,96000,Annual Merit Increase,5.7
COMP01635,EMP01034,01-07-25,96000,101000,Annual Merit Increase,5
COMP01636,EMP01034,01-05-26,101000,105500,Annual Merit Increase,4.5
COMP01637,EMP01035,16-02-25,,102500,New Hire,
COMP01638,EMP01035,16-02-26,102500,108500,Annual Merit Increase,5.7
COMP01639,EMP01036,08-04-26,,84000,New Hire,
COMP01640,EMP01037,02-06-26,,323000,New Hire,
COMP01641,EMP01038,17-04-25,,103500,New Hire,
COMP01642,EMP01038,17-04-26,103500,107500,Annual Merit Increase,4.1
COMP01643,EMP01039,09-08-25,,60500,New Hire,
COMP01644,EMP01040,12-02-24,,115500,New Hire,
COMP01645,EMP01040,11-02-25,115500,122000,Annual Merit Increase,5.8
COMP01646,EMP01040,27-01-26,122000,128000,Annual Merit Increase,4.9
COMP01647,EMP01041,03-07-26,,93000,New Hire,
COMP01648,EMP01042,11-06-24,,130500,New Hire,
COMP01649,EMP01042,11-06-25,130500,135500,Annual Merit Increase,3.8
COMP01650,EMP01043,01-06-26,,145000,New Hire,
COMP01651,EMP01044,23-10-25,,87000,New Hire,
COMP01652,EMP01045,13-08-25,,185500,New Hire,
COMP01653,EMP01046,15-05-25,,76500,New Hire,
COMP01654,EMP01046,15-05-26,76500,80000,Annual Merit Increase,4.7
COMP01655,EMP01047,26-06-24,,55500,New Hire,
COMP01656,EMP01047,26-06-25,55500,58500,Annual Merit Increase,5
COMP01657,EMP01048,05-03-24,,144000,New Hire,
COMP01658,EMP01048,05-03-25,144000,149000,Annual Merit Increase,3.5
COMP01659,EMP01048,27-01-26,149000,153500,Annual Merit Increase,3.1
COMP01660,EMP01049,21-05-24,,113000,New Hire,
COMP01661,EMP01049,21-05-25,113000,115500,Annual Merit Increase,2.2
COMP01662,EMP01049,20-04-26,115500,122000,Annual Merit Increase,5.8
COMP01663,EMP01050,17-04-24,,85500,New Hire,
COMP01664,EMP01050,17-04-25,85500,90500,Annual Merit Increase,5.6
COMP01665,EMP01051,25-02-26,,150500,New Hire,
COMP01666,EMP01052,23-11-24,,67500,New Hire,
COMP01667,EMP01053,24-03-23,,84500,New Hire,
COMP01668,EMP01053,23-03-24,84500,86500,Annual Merit Increase,2.6
COMP01669,EMP01054,25-07-26,,146000,New Hire,
COMP01670,EMP01055,06-05-26,,72000,New Hire,
COMP01671,EMP01056,28-06-26,,124500,New Hire,
COMP01672,EMP01057,21-07-26,,166500,New Hire,
COMP01673,EMP01058,22-03-24,,179500,New Hire,
COMP01674,EMP01059,11-01-25,,108500,New Hire,
COMP01675,EMP01059,11-01-26,108500,113500,Annual Merit Increase,4.8
COMP01676,EMP01060,18-01-26,,69500,New Hire,
COMP01677,EMP01061,04-11-25,,137000,New Hire,
COMP01678,EMP01062,03-02-24,,236500,New Hire,
COMP01679,EMP01062,02-02-25,236500,260000,Promotion,10
COMP01680,EMP01062,22-01-26,260000,272500,Annual Merit Increase,4.8
COMP01681,EMP01063,13-03-26,,173500,New Hire,
COMP01682,EMP01064,23-06-24,,66000,New Hire,
COMP01683,EMP01064,23-06-25,66000,68500,Annual Merit Increase,4
COMP01684,EMP01065,09-06-24,,95500,New Hire,
COMP01685,EMP01066,21-06-25,,105000,New Hire,
COMP01686,EMP01066,21-06-26,105000,110500,Annual Merit Increase,5.1
COMP01687,EMP01067,06-08-25,,193000,New Hire,
COMP01688,EMP01068,26-07-25,,142000,New Hire,
COMP01689,EMP01068,26-07-26,142000,146000,Annual Merit Increase,2.9
COMP01690,EMP01069,30-08-23,,154500,New Hire,
COMP01691,EMP01069,29-08-24,154500,159000,Annual Merit Increase,3
COMP01692,EMP01070,28-04-26,,307500,New Hire,
COMP01693,EMP01071,12-08-24,,58500,New Hire,
COMP01694,EMP01071,12-08-25,58500,61000,Annual Merit Increase,4.6
COMP01695,EMP01072,02-12-23,,97000,New Hire,
COMP01696,EMP01072,01-12-24,97000,101500,Annual Merit Increase,4.4
COMP01697,EMP01073,03-05-26,,100500,New Hire,
COMP01698,EMP01074,03-06-26,,84500,New Hire,
COMP01699,EMP01075,28-04-26,,62000,New Hire,
COMP01700,EMP01076,12-03-26,,70500,New Hire,
COMP01701,EMP01077,15-10-25,,130000,New Hire,
COMP01702,EMP01078,09-06-25,,158000,New Hire,
COMP01703,EMP01078,09-06-26,158000,167000,Annual Merit Increase,5.7
COMP01704,EMP01079,23-08-23,,105000,New Hire,
COMP01705,EMP01080,08-02-25,,120500,New Hire,
COMP01706,EMP01081,11-12-24,,96500,New Hire,
COMP01707,EMP01081,11-12-25,96500,101500,Annual Merit Increase,5
COMP01708,EMP01082,16-07-24,,158000,New Hire,
COMP01709,EMP01082,16-07-25,158000,165000,Annual Merit Increase,4.6
COMP01710,EMP01083,26-12-25,,185000,New Hire,
COMP01711,EMP01084,27-05-25,,135500,New Hire,
COMP01712,EMP01084,27-05-26,135500,142000,Annual Merit Increase,4.7
COMP01713,EMP01085,25-07-23,,72500,New Hire,
COMP01714,EMP01085,24-07-24,72500,74500,Annual Merit Increase,2.9
COMP01715,EMP01085,14-05-25,74500,81500,Promotion,9.4
COMP01716,EMP01085,10-05-26,81500,84000,Annual Merit Increase,3.2
COMP01717,EMP01086,22-05-24,,71500,New Hire,
COMP01718,EMP01086,22-05-25,71500,75000,Annual Merit Increase,4.7
COMP01719,EMP01086,01-06-26,75000,76500,Annual Merit Increase,2.3
COMP01720,EMP01087,04-11-25,,50500,New Hire,
COMP01721,EMP01088,28-06-23,,101000,New Hire,
COMP01722,EMP01088,27-06-24,101000,106500,Annual Merit Increase,5.4
COMP01723,EMP01088,16-08-25,106500,110500,Annual Merit Increase,3.5
COMP01724,EMP01089,01-04-26,,166000,New Hire,
COMP01725,EMP01090,24-05-25,,189000,New Hire,
COMP01726,EMP01090,24-05-26,189000,193500,Annual Merit Increase,2.4
COMP01727,EMP01091,07-04-25,,94500,New Hire,
COMP01728,EMP01091,07-04-26,94500,98000,Annual Merit Increase,4
COMP01729,EMP01092,02-08-25,,130000,New Hire,
COMP01730,EMP01093,24-03-26,,206000,New Hire,
COMP01731,EMP01094,28-11-24,,101500,New Hire,
COMP01732,EMP01094,28-11-25,101500,105000,Annual Merit Increase,3.3
COMP01733,EMP01095,05-10-25,,106500,New Hire,
COMP01734,EMP01096,07-07-25,,222500,New Hire,
COMP01735,EMP01096,07-07-26,222500,227500,Annual Merit Increase,2.2
COMP01736,EMP01097,04-08-24,,111500,New Hire,
COMP01737,EMP01098,05-04-26,,237000,New Hire,
COMP01738,EMP01099,24-02-26,,218500,New Hire,
COMP01739,EMP01100,01-10-25,,151000,New Hire,
COMP01740,EMP01101,01-04-26,,142000,New Hire,
COMP01741,EMP01102,15-04-26,,153000,New Hire,
COMP01742,EMP01103,20-11-25,,140500,New Hire,
COMP01743,EMP01104,19-03-26,,99000,New Hire,
COMP01744,EMP01105,29-11-25,,82000,New Hire,
COMP01745,EMP01106,10-11-25,,98500,New Hire,
COMP01746,EMP01107,28-09-25,,109500,New Hire,
COMP01747,EMP01108,18-01-26,,82000,New Hire,
COMP01748,EMP01109,28-02-24,,57000,New Hire,
COMP01749,EMP01110,03-04-26,,53500,New Hire,
COMP01750,EMP01111,11-04-26,,145500,New Hire,
COMP01751,EMP01112,15-12-22,,217500,New Hire,
COMP01752,EMP01112,15-12-23,217500,222000,Annual Merit Increase,2
COMP01753,EMP01112,06-11-24,222000,234500,Annual Merit Increase,5.5
COMP01754,EMP01112,20-09-25,234500,243500,Annual Merit Increase,3.9
COMP01755,EMP01113,27-03-26,,225500,New Hire,
COMP01756,EMP01114,30-12-23,,104500,New Hire,
COMP01757,EMP01114,29-12-24,104500,110500,Annual Merit Increase,5.7
COMP01758,EMP01114,21-03-26,110500,114500,Annual Merit Increase,3.6
COMP01759,EMP01115,11-11-24,,163000,New Hire,
COMP01760,EMP01116,17-01-26,,123500,New Hire,
COMP01761,EMP01117,17-02-24,,83000,New Hire,
COMP01762,EMP01117,16-02-25,83000,85000,Annual Merit Increase,2.3
COMP01763,EMP01118,06-03-26,,133500,New Hire,
COMP01764,EMP01119,05-03-26,,74500,New Hire,
COMP01765,EMP01120,08-05-25,,181500,New Hire,
COMP01766,EMP01121,02-09-22,,81500,New Hire,
COMP01767,EMP01121,02-09-23,81500,86000,Annual Merit Increase,5.7
COMP01768,EMP01121,03-10-24,86000,90000,Annual Merit Increase,4.9
COMP01769,EMP01122,16-09-24,,103000,New Hire,
COMP01770,EMP01122,16-09-25,103000,107500,Annual Merit Increase,4.2
