CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP01255,EMP00796,2026-07-09,,157000,New Hire,
COMP01256,EMP00797,2024-01-04,,57000,New Hire,
COMP01257,EMP00797,2025-01-03,57000.0,59500,Annual Merit Increase,4.5
COMP01258,EMP00797,2026-01-12,59500.0,62000,Annual Merit Increase,3.9
COMP01259,EMP00798,2025-02-27,,73000,New Hire,
COMP01260,EMP00798,2026-02-27,73000.0,76000,Annual Merit Increase,4.0
COMP01261,EMP00799,2023-07-04,,84500,New Hire,
COMP01262,EMP00799,2024-07-03,84500.0,87000,Annual Merit Increase,3.1
COMP01263,EMP00799,2025-09-18,87000.0,89500,Annual Merit Increase,2.7
COMP01264,EMP00800,2026-07-08,,68500,New Hire,
COMP01265,EMP00801,2025-05-02,,106000,New Hire,
COMP01266,EMP00801,2026-05-02,106000.0,112500,Annual Merit Increase,6.0
COMP01267,EMP00802,2025-08-09,,205000,New Hire,
COMP01268,EMP00803,2023-05-29,,68000,New Hire,
COMP01269,EMP00803,2024-05-28,68000.0,69500,Annual Merit Increase,2.1
COMP01270,EMP00804,2026-01-14,,96000,New Hire,
COMP01271,EMP00805,2024-05-22,,116000,New Hire,
COMP01272,EMP00805,2025-05-22,116000.0,121000,Annual Merit Increase,4.1
COMP01273,EMP00806,2026-05-09,,70000,New Hire,
COMP01274,EMP00807,2024-04-24,,133000,New Hire,
COMP01275,EMP00807,2025-04-24,133000.0,138500,Annual Merit Increase,4.1
COMP01276,EMP00808,2024-04-23,,146000,New Hire,
COMP01277,EMP00808,2025-04-23,146000.0,152500,Annual Merit Increase,4.5
COMP01278,EMP00808,2026-06-14,152500.0,159000,Annual Merit Increase,4.3
COMP01279,EMP00809,2023-01-16,,202500,New Hire,
COMP01280,EMP00809,2024-01-16,202500.0,235000,Promotion,15.9
COMP01281,EMP00809,2025-03-07,235000.0,244000,Annual Merit Increase,3.8
COMP01282,EMP00809,2026-06-10,244000.0,256500,Annual Merit Increase,5.2
COMP01283,EMP00810,2025-04-29,,283500,New Hire,
COMP01284,EMP00810,2026-04-29,283500.0,298000,Annual Merit Increase,5.1
COMP01285,EMP00811,2025-07-30,,103500,New Hire,
COMP01286,EMP00812,2023-05-17,,75500,New Hire,
COMP01287,EMP00812,2024-05-16,75500.0,77500,Annual Merit Increase,2.9
COMP01288,EMP00812,2025-03-12,77500.0,79500,Annual Merit Increase,2.4
COMP01289,EMP00812,2026-04-06,79500.0,81000,Annual Merit Increase,2.1
COMP01290,EMP00813,2026-01-16,,183500,New Hire,
COMP01291,EMP00814,2025-03-30,,178500,New Hire,
COMP01292,EMP00814,2026-03-30,178500.0,187500,Annual Merit Increase,5.1
COMP01293,EMP00815,2025-06-12,,107500,New Hire,
COMP01294,EMP00815,2026-06-12,107500.0,109500,Annual Merit Increase,2.0
COMP01295,EMP00816,2025-03-03,,201500,New Hire,
COMP01296,EMP00816,2026-03-03,201500.0,212000,Annual Merit Increase,5.3
COMP01297,EMP00817,2025-01-11,,87000,New Hire,
COMP01298,EMP00817,2026-01-11,87000.0,89500,Annual Merit Increase,2.9
COMP01299,EMP00818,2025-07-14,,216500,New Hire,
COMP01300,EMP00818,2026-07-14,216500.0,221000,Annual Merit Increase,2.0
COMP01301,EMP00819,2024-02-18,,67500,New Hire,
COMP01302,EMP00820,2024-03-21,,125500,New Hire,
COMP01303,EMP00820,2025-03-21,125500.0,132500,Annual Merit Increase,5.7
COMP01304,EMP00821,2026-04-21,,203000,New Hire,
COMP01305,EMP00822,2026-06-05,,327000,New Hire,
COMP01306,EMP00823,2024-12-16,,80000,New Hire,
COMP01307,EMP00824,2024-08-20,,97000,New Hire,
COMP01308,EMP00824,2025-08-20,97000.0,100500,Annual Merit Increase,3.6
COMP01309,EMP00825,2025-10-05,,248500,New Hire,
COMP01310,EMP00826,2025-02-03,,163000,New Hire,
COMP01311,EMP00826,2026-02-03,163000.0,169000,Annual Merit Increase,3.8
COMP01312,EMP00827,2022-12-12,,146000,New Hire,
COMP01313,EMP00827,2023-12-12,146000.0,153500,Annual Merit Increase,5.0
COMP01314,EMP00827,2024-10-04,153500.0,160500,Annual Merit Increase,4.7
COMP01315,EMP00827,2025-10-22,160500.0,167500,Annual Merit Increase,4.3
COMP01316,EMP00828,2024-02-01,,125000,New Hire,
COMP01317,EMP00829,2025-12-21,,162000,New Hire,
COMP01318,EMP00830,2025-10-29,,94000,New Hire,
COMP01319,EMP00831,2022-12-09,,105000,New Hire,
COMP01320,EMP00832,2024-05-29,,112500,New Hire,
COMP01321,EMP00832,2025-05-29,112500.0,119000,Annual Merit Increase,5.7
COMP01322,EMP00833,2024-06-09,,79500,New Hire,
COMP01323,EMP00834,2025-10-04,,75000,New Hire,
COMP01324,EMP00835,2022-11-03,,57500,New Hire,
COMP01325,EMP00836,2023-10-17,,60000,New Hire,
COMP01326,EMP00837,2026-02-02,,173500,New Hire,
COMP01327,EMP00838,2024-03-24,,72500,New Hire,
COMP01328,EMP00839,2025-10-01,,157500,New Hire,
COMP01329,EMP00840,2024-06-08,,83000,New Hire,
COMP01330,EMP00841,2023-09-13,,105000,New Hire,
COMP01331,EMP00842,2024-06-23,,102500,New Hire,
COMP01332,EMP00842,2025-06-23,102500.0,104500,Annual Merit Increase,2.1
COMP01333,EMP00842,2026-06-06,104500.0,109500,Annual Merit Increase,4.7
COMP01334,EMP00843,2025-12-15,,147000,New Hire,
COMP01335,EMP00844,2026-04-08,,141500,New Hire,
COMP01336,EMP00845,2026-03-12,,189000,New Hire,
COMP01337,EMP00846,2025-01-22,,128500,New Hire,
COMP01338,EMP00847,2025-10-12,,120500,New Hire,
COMP01339,EMP00848,2024-04-14,,164000,New Hire,
COMP01340,EMP00849,2024-09-15,,202500,New Hire,
COMP01341,EMP00849,2025-09-15,202500.0,208000,Annual Merit Increase,2.8
COMP01342,EMP00850,2026-05-15,,157000,New Hire,
COMP01343,EMP00851,2022-10-09,,78000,New Hire,
COMP01344,EMP00851,2023-10-09,78000.0,82500,Annual Merit Increase,5.6
COMP01345,EMP00852,2023-08-19,,125000,New Hire,
COMP01346,EMP00852,2024-08-18,125000.0,132000,Annual Merit Increase,5.4
COMP01347,EMP00852,2025-09-11,132000.0,140000,Annual Merit Increase,5.9
COMP01348,EMP00853,2024-05-26,,132000,New Hire,
COMP01349,EMP00853,2025-05-26,132000.0,139500,Annual Merit Increase,5.5
COMP01350,EMP00854,2022-12-20,,169000,New Hire,
COMP01351,EMP00854,2023-12-20,169000.0,173000,Annual Merit Increase,2.3
COMP01352,EMP00854,2024-12-21,173000.0,182000,Annual Merit Increase,5.3
COMP01353,EMP00854,2025-11-03,182000.0,203500,Promotion,11.8
COMP01354,EMP00855,2024-03-29,,88000,New Hire,
COMP01355,EMP00855,2025-03-29,88000.0,93000,Annual Merit Increase,5.9
COMP01356,EMP00855,2026-01-27,93000.0,96500,Annual Merit Increase,3.6
COMP01357,EMP00856,2025-07-22,,131500,New Hire,
COMP01358,EMP00856,2026-07-22,131500.0,139500,Annual Merit Increase,6.0
COMP01359,EMP00857,2025-02-08,,241000,New Hire,
COMP01360,EMP00857,2026-02-08,241000.0,246000,Annual Merit Increase,2.0
COMP01361,EMP00858,2026-05-21,,81000,New Hire,
COMP01362,EMP00859,2026-03-19,,158500,New Hire,
COMP01363,EMP00860,2024-11-06,,75500,New Hire,
COMP01364,EMP00860,2025-11-06,75500.0,80000,Annual Merit Increase,6.0
COMP01365,EMP00861,2024-07-20,,64500,New Hire,
COMP01366,EMP00861,2025-07-20,64500.0,73500,Promotion,13.8
COMP01367,EMP00861,2026-07-19,73500.0,76500,Annual Merit Increase,4.3
COMP01368,EMP00862,2024-12-25,,64500,New Hire,
COMP01369,EMP00862,2025-12-25,64500.0,68000,Annual Merit Increase,5.3
COMP01370,EMP00863,2025-08-29,,65000,New Hire,
COMP01371,EMP00864,2024-08-19,,152000,New Hire,
COMP01372,EMP00864,2025-08-19,152000.0,158500,Annual Merit Increase,4.2
COMP01373,EMP00864,2026-06-26,158500.0,163500,Annual Merit Increase,3.2
COMP01374,EMP00865,2025-09-04,,71500,New Hire,
COMP01375,EMP00866,2025-02-23,,76000,New Hire,
COMP01376,EMP00866,2026-02-23,76000.0,77500,Annual Merit Increase,2.1
COMP01377,EMP00867,2025-06-07,,81000,New Hire,
COMP01378,EMP00867,2026-06-07,81000.0,84000,Annual Merit Increase,3.9
COMP01379,EMP00868,2025-03-28,,94500,New Hire,
COMP01380,EMP00868,2026-03-28,94500.0,99000,Annual Merit Increase,4.8
COMP01381,EMP00869,2024-09-28,,59000,New Hire,
COMP01382,EMP00869,2025-09-28,59000.0,60000,Annual Merit Increase,2.0
COMP01383,EMP00870,2026-06-04,,133000,New Hire,
COMP01384,EMP00871,2026-01-22,,57000,New Hire,
COMP01385,EMP00872,2024-01-12,,158000,New Hire,
COMP01386,EMP00872,2025-01-11,158000.0,166000,Annual Merit Increase,5.0
COMP01387,EMP00873,2026-04-13,,157500,New Hire,
COMP01388,EMP00874,2025-05-03,,65000,New Hire,
COMP01389,EMP00874,2026-05-03,65000.0,68500,Annual Merit Increase,5.3
COMP01390,EMP00875,2026-05-22,,204000,New Hire,
COMP01391,EMP00876,2026-02-12,,85500,New Hire,
COMP01392,EMP00877,2025-02-02,,98500,New Hire,
COMP01393,EMP00877,2026-02-02,98500.0,103000,Annual Merit Increase,4.7
COMP01394,EMP00878,2022-11-24,,81500,New Hire,
COMP01395,EMP00878,2023-11-24,81500.0,93500,Promotion,14.5
COMP01396,EMP00878,2025-01-19,93500.0,95500,Annual Merit Increase,2.2
COMP01397,EMP00878,2026-04-26,95500.0,99000,Annual Merit Increase,3.9
COMP01398,EMP00879,2024-08-02,,97500,New Hire,
COMP01399,EMP00879,2025-08-02,97500.0,101500,Annual Merit Increase,4.3
COMP01400,EMP00880,2025-06-27,,80000,New Hire,
COMP01401,EMP00881,2025-09-23,,181000,New Hire,
COMP01402,EMP00882,2024-07-09,,90000,New Hire,
COMP01403,EMP00883,2024-01-01,,140500,New Hire,
COMP01404,EMP00883,2024-12-31,140500.0,143500,Annual Merit Increase,2.2
COMP01405,EMP00883,2026-02-28,143500.0,150000,Annual Merit Increase,4.7
COMP01406,EMP00884,2026-03-08,,80000,New Hire,
COMP01407,EMP00885,2026-07-23,,176000,New Hire,
COMP01408,EMP00886,2025-06-06,,124000,New Hire,
COMP01409,EMP00886,2026-06-06,124000.0,129500,Annual Merit Increase,4.3
COMP01410,EMP00887,2024-03-06,,60000,New Hire,
COMP01411,EMP00888,2024-08-22,,67000,New Hire,
COMP01412,EMP00888,2025-08-22,67000.0,70000,Annual Merit Increase,4.4
COMP01413,EMP00888,2026-06-18,70000.0,79000,Promotion,12.8
COMP01414,EMP00889,2022-11-25,,92500,New Hire,
COMP01415,EMP00890,2026-05-18,,118500,New Hire,
COMP01416,EMP00891,2023-12-17,,164500,New Hire,
COMP01417,EMP00891,2024-12-16,164500.0,171000,Annual Merit Increase,3.8
COMP01418,EMP00891,2026-02-11,171000.0,176000,Annual Merit Increase,2.9
COMP01419,EMP00892,2025-07-29,,80500,New Hire,
COMP01420,EMP00893,2024-08-12,,128500,New Hire,
COMP01421,EMP00894,2025-07-06,,125000,New Hire,
COMP01422,EMP00894,2026-07-06,125000.0,129500,Annual Merit Increase,3.8
COMP01423,EMP00895,2025-10-26,,113500,New Hire,
COMP01424,EMP00896,2026-03-27,,96500,New Hire,
COMP01425,EMP00897,2024-05-08,,109000,New Hire,
COMP01426,EMP00897,2025-05-08,109000.0,114500,Annual Merit Increase,4.9
COMP01427,EMP00897,2026-03-07,114500.0,117000,Annual Merit Increase,2.1
COMP01428,EMP00898,2022-10-19,,155000,New Hire,
COMP01429,EMP00898,2023-10-19,155000.0,179500,Promotion,15.8
COMP01430,EMP00898,2024-09-14,179500.0,189000,Annual Merit Increase,5.4
COMP01431,EMP00898,2025-12-01,189000.0,199500,Annual Merit Increase,5.6
COMP01432,EMP00899,2024-01-28,,117000,New Hire,
COMP01433,EMP00899,2025-01-27,117000.0,122000,Annual Merit Increase,4.5
COMP01434,EMP00900,2026-05-10,,85000,New Hire,
COMP01435,EMP00901,2026-04-01,,60500,New Hire,
COMP01436,EMP00902,2025-08-25,,114500,New Hire,
COMP01437,EMP00903,2025-08-29,,93000,New Hire,
COMP01438,EMP00904,2025-10-13,,130000,New Hire,
COMP01439,EMP00905,2024-03-17,,82000,New Hire,
COMP01440,EMP00906,2026-05-03,,107000,New Hire,
COMP01441,EMP00907,2025-02-08,,113500,New Hire,
COMP01442,EMP00907,2026-02-08,113500.0,118000,Annual Merit Increase,4.0
COMP01443,EMP00908,2024-12-14,,67500,New Hire,
COMP01444,EMP00908,2025-12-14,67500.0,70500,Annual Merit Increase,4.5
COMP01445,EMP00909,2025-06-03,,102500,New Hire,
COMP01446,EMP00909,2026-06-03,102500.0,108500,Annual Merit Increase,5.9
COMP01447,EMP00910,2023-02-16,,166000,New Hire,
COMP01448,EMP00910,2024-02-16,166000.0,190000,Promotion,14.4
COMP01449,EMP00910,2025-04-30,190000.0,199000,Annual Merit Increase,4.8
COMP01450,EMP00910,2026-05-10,199000.0,205500,Annual Merit Increase,3.2
COMP01451,EMP00911,2024-02-13,,67000,New Hire,
COMP01452,EMP00912,2025-12-20,,164000,New Hire,
COMP01453,EMP00913,2023-07-24,,57500,New Hire,
COMP01454,EMP00914,2025-08-17,,60000,New Hire,
COMP01455,EMP00915,2024-07-13,,74500,New Hire,
COMP01456,EMP00915,2025-07-13,74500.0,77000,Annual Merit Increase,3.3
COMP01457,EMP00916,2025-01-29,,69500,New Hire,
COMP01458,EMP00917,2024-09-06,,115500,New Hire,
COMP01459,EMP00917,2025-09-06,115500.0,128500,Promotion,11.1
COMP01460,EMP00918,2024-11-17,,85000,New Hire,
COMP01461,EMP00918,2025-11-17,85000.0,87000,Annual Merit Increase,2.4
COMP01462,EMP00919,2025-12-14,,137500,New Hire,
COMP01463,EMP00920,2024-09-17,,57500,New Hire,
COMP01464,EMP00920,2025-09-17,57500.0,61000,Annual Merit Increase,5.8
COMP01465,EMP00921,2025-07-30,,365500,New Hire,
COMP01466,EMP00922,2025-04-08,,54000,New Hire,
COMP01467,EMP00922,2026-04-08,54000.0,56000,Annual Merit Increase,3.7
COMP01468,EMP00923,2025-10-11,,173500,New Hire,
COMP01469,EMP00924,2026-06-20,,129500,New Hire,
COMP01470,EMP00925,2025-12-28,,65000,New Hire,
COMP01471,EMP00926,2024-05-01,,173500,New Hire,
COMP01472,EMP00926,2025-05-01,173500.0,181500,Annual Merit Increase,4.7
COMP01473,EMP00926,2026-04-15,181500.0,189500,Annual Merit Increase,4.3
COMP01474,EMP00927,2022-12-26,,89000,New Hire,
COMP01475,EMP00928,2024-07-07,,167000,New Hire,
COMP01476,EMP00928,2025-07-07,167000.0,176000,Annual Merit Increase,5.4
COMP01477,EMP00929,2025-08-21,,150500,New Hire,
COMP01478,EMP00930,2023-03-21,,124500,New Hire,
COMP01479,EMP00930,2024-03-20,124500.0,128000,Annual Merit Increase,2.6
COMP01480,EMP00930,2025-05-04,128000.0,135000,Annual Merit Increase,5.6
COMP01481,EMP00930,2026-04-11,135000.0,148500,Promotion,10.0
COMP01482,EMP00931,2025-05-17,,158500,New Hire,
COMP01483,EMP00931,2026-05-17,158500.0,167500,Annual Merit Increase,5.7
COMP01484,EMP00932,2025-08-30,,83000,New Hire,
COMP01485,EMP00933,2024-11-10,,67000,New Hire,
COMP01486,EMP00933,2025-11-10,67000.0,69000,Annual Merit Increase,3.3
COMP01487,EMP00934,2026-01-11,,158500,New Hire,
COMP01488,EMP00935,2023-10-22,,86000,New Hire,
COMP01489,EMP00935,2024-10-21,86000.0,90000,Annual Merit Increase,4.4
COMP01490,EMP00935,2025-12-13,90000.0,94500,Annual Merit Increase,4.9
COMP01491,EMP00936,2023-06-09,,74000,New Hire,
COMP01492,EMP00937,2025-12-09,,76000,New Hire,
COMP01493,EMP00938,2025-05-24,,94000,New Hire,
COMP01494,EMP00939,2025-11-05,,240500,New Hire,
COMP01495,EMP00940,2025-02-17,,85500,New Hire,
COMP01496,EMP00941,2024-07-09,,104500,New Hire,
COMP01497,EMP00941,2025-07-09,104500.0,110000,Annual Merit Increase,5.1
COMP01498,EMP00941,2026-06-07,110000.0,116000,Annual Merit Increase,5.5
COMP01499,EMP00942,2026-03-17,,118500,New Hire,
COMP01500,EMP00943,2026-02-24,,152500,New Hire,
COMP01501,EMP00944,2025-11-21,,85000,New Hire,
COMP01502,EMP00945,2024-08-19,,106500,New Hire,
COMP01503,EMP00946,2025-08-27,,210500,New Hire,
COMP01504,EMP00947,2024-12-07,,157000,New Hire,
COMP01505,EMP00947,2025-12-07,157000.0,165500,Annual Merit Increase,5.4
COMP01506,EMP00948,2023-08-23,,67500,New Hire,
COMP01507,EMP00949,2026-05-09,,64500,New Hire,
COMP01508,EMP00950,2024-01-07,,112500,New Hire,
COMP01509,EMP00950,2025-01-06,112500.0,117000,Annual Merit Increase,3.9
COMP01510,EMP00950,2026-04-09,117000.0,123000,Annual Merit Increase,5.3
COMP01511,EMP00951,2026-06-13,,121500,New Hire,
COMP01512,EMP00952,2025-03-11,,121500,New Hire,
COMP01513,EMP00953,2024-04-14,,168000,New Hire,
COMP01514,EMP00953,2025-04-14,168000.0,174000,Annual Merit Increase,3.5
COMP01515,EMP00953,2026-04-18,174000.0,190000,Promotion,9.2
COMP01516,EMP00954,2025-06-19,,76000,New Hire,
COMP01517,EMP00954,2026-06-19,76000.0,77500,Annual Merit Increase,2.2
COMP01518,EMP00955,2026-04-11,,131000,New Hire,
COMP01519,EMP00956,2025-12-13,,95500,New Hire,
COMP01520,EMP00957,2026-02-14,,193000,New Hire,
COMP01521,EMP00958,2025-10-13,,103500,New Hire,
COMP01522,EMP00959,2025-11-01,,80000,New Hire,
COMP01523,EMP00960,2026-04-08,,87500,New Hire,
COMP01524,EMP00961,2024-07-12,,64000,New Hire,
COMP01525,EMP00962,2025-05-19,,128500,New Hire,
COMP01526,EMP00962,2026-05-19,128500.0,135000,Annual Merit Increase,5.2
COMP01527,EMP00963,2024-05-12,,178500,New Hire,
COMP01528,EMP00964,2026-07-08,,89500,New Hire,
COMP01529,EMP00965,2026-06-08,,86000,New Hire,
COMP01530,EMP00966,2023-01-29,,82500,New Hire,
COMP01531,EMP00966,2024-01-29,82500.0,85000,Annual Merit Increase,3.3
COMP01532,EMP00966,2025-03-01,85000.0,89500,Annual Merit Increase,5.1
COMP01533,EMP00966,2026-04-01,89500.0,94000,Annual Merit Increase,5.0
COMP01534,EMP00967,2025-11-21,,150000,New Hire,
COMP01535,EMP00968,2026-06-13,,90000,New Hire,
COMP01536,EMP00969,2024-03-12,,73500,New Hire,
COMP01537,EMP00969,2025-03-12,73500.0,77000,Annual Merit Increase,5.1
COMP01538,EMP00970,2025-07-29,,103500,New Hire,
COMP01539,EMP00971,2026-05-16,,83500,New Hire,
COMP01540,EMP00972,2023-01-01,,166500,New Hire,
COMP01541,EMP00972,2024-01-01,166500.0,173000,Annual Merit Increase,3.9
COMP01542,EMP00972,2024-10-27,173000.0,178000,Annual Merit Increase,3.0
COMP01543,EMP00972,2025-08-27,178000.0,182500,Annual Merit Increase,2.5
COMP01544,EMP00972,2026-07-06,182500.0,192500,Annual Merit Increase,5.5
COMP01545,EMP00973,2025-11-13,,69000,New Hire,
COMP01546,EMP00974,2024-09-26,,141500,New Hire,
COMP01547,EMP00974,2025-09-26,141500.0,146500,Annual Merit Increase,3.5
COMP01548,EMP00975,2026-06-07,,309500,New Hire,
COMP01549,EMP00976,2026-07-26,,96500,New Hire,
COMP01550,EMP00977,2026-06-05,,148500,New Hire,
COMP01551,EMP00978,2025-04-08,,369000,New Hire,
COMP01552,EMP00978,2026-04-08,369000.0,378500,Annual Merit Increase,2.6
COMP01553,EMP00979,2026-04-25,,185500,New Hire,
COMP01554,EMP00980,2026-03-27,,89000,New Hire,
COMP01555,EMP00981,2024-10-14,,90000,New Hire,
COMP01556,EMP00982,2026-03-23,,150000,New Hire,
COMP01557,EMP00983,2023-01-30,,85500,New Hire,
COMP01558,EMP00983,2024-01-30,85500.0,88500,Annual Merit Increase,3.6
COMP01559,EMP00983,2025-03-18,88500.0,93000,Annual Merit Increase,5.0
COMP01560,EMP00983,2026-01-16,93000.0,97500,Annual Merit Increase,5.1
COMP01561,EMP00984,2025-08-13,,73500,New Hire,
COMP01562,EMP00985,2024-06-15,,137500,New Hire,
COMP01563,EMP00985,2025-06-15,137500.0,140500,Annual Merit Increase,2.0
COMP01564,EMP00985,2026-05-11,140500.0,145500,Annual Merit Increase,3.6
COMP01565,EMP00986,2023-12-23,,139500,New Hire,
COMP01566,EMP00987,2023-06-17,,242500,New Hire,
COMP01567,EMP00987,2024-06-16,242500.0,252000,Annual Merit Increase,4.0
COMP01568,EMP00987,2025-04-07,252000.0,259500,Annual Merit Increase,2.9
COMP01569,EMP00988,2025-11-15,,211000,New Hire,
COMP01570,EMP00989,2024-11-20,,167500,New Hire,
COMP01571,EMP00989,2025-11-20,167500.0,174500,Annual Merit Increase,4.1
COMP01572,EMP00990,2025-12-18,,69500,New Hire,
COMP01573,EMP00991,2023-05-18,,70000,New Hire,
COMP01574,EMP00991,2024-05-17,70000.0,72500,Annual Merit Increase,3.4
COMP01575,EMP00991,2025-05-17,72500.0,74500,Annual Merit Increase,2.8
COMP01576,EMP00991,2026-06-22,74500.0,78000,Annual Merit Increase,5.0
COMP01577,EMP00992,2024-10-02,,111000,New Hire,
COMP01578,EMP00993,2025-06-04,,135000,New Hire,
COMP01579,EMP00993,2026-06-04,135000.0,142000,Annual Merit Increase,5.1
COMP01580,EMP00994,2026-02-01,,98500,New Hire,
COMP01581,EMP00995,2024-10-04,,107500,New Hire,
COMP01582,EMP00995,2025-10-04,107500.0,114000,Annual Merit Increase,5.9
COMP01583,EMP00996,2025-09-18,,107000,New Hire,
COMP01584,EMP00997,2026-05-05,,107000,New Hire,
COMP01585,EMP00998,2025-09-19,,51000,New Hire,
COMP01586,EMP00999,2024-06-15,,74500,New Hire,
COMP01587,EMP01000,2022-11-28,,93500,New Hire,
COMP01588,EMP01001,2026-04-08,,160000,New Hire,
COMP01589,EMP01002,2022-11-20,,64500,New Hire,
COMP01590,EMP01003,2026-04-17,,121000,New Hire,
COMP01591,EMP01004,2025-06-01,,149500,New Hire,
COMP01592,EMP01004,2026-06-01,149500.0,157500,Annual Merit Increase,5.2
COMP01593,EMP01005,2026-06-12,,90000,New Hire,
COMP01594,EMP01006,2026-02-26,,69500,New Hire,
COMP01595,EMP01007,2026-07-19,,111000,New Hire,
COMP01596,EMP01008,2024-11-15,,118000,New Hire,
COMP01597,EMP01009,2026-01-09,,182000,New Hire,
COMP01598,EMP01010,2025-01-07,,68000,New Hire,
COMP01599,EMP01011,2025-04-02,,120000,New Hire,
COMP01600,EMP01011,2026-04-02,120000.0,125000,Annual Merit Increase,4.3
COMP01601,EMP01012,2025-09-29,,65000,New Hire,
COMP01602,EMP01013,2026-04-09,,79000,New Hire,
COMP01603,EMP01014,2026-07-10,,129500,New Hire,
COMP01604,EMP01015,2026-01-02,,107500,New Hire,
COMP01605,EMP01016,2025-02-19,,90000,New Hire,
COMP01606,EMP01016,2026-02-19,90000.0,93500,Annual Merit Increase,4.0
COMP01607,EMP01017,2025-02-11,,79000,New Hire,
COMP01608,EMP01017,2026-02-11,79000.0,82000,Annual Merit Increase,3.5
COMP01609,EMP01018,2025-12-13,,79500,New Hire,
COMP01610,EMP01019,2024-06-10,,132500,New Hire,
COMP01611,EMP01019,2025-06-10,132500.0,136000,Annual Merit Increase,2.8
COMP01612,EMP01020,2023-11-14,,92500,New Hire,
COMP01613,EMP01020,2024-11-13,92500.0,94500,Annual Merit Increase,2.3
COMP01614,EMP01020,2026-01-07,94500.0,98500,Annual Merit Increase,4.2
COMP01615,EMP01021,2024-11-18,,164500,New Hire,
COMP01616,EMP01021,2025-11-18,164500.0,171500,Annual Merit Increase,4.3
COMP01617,EMP01022,2024-09-19,,136000,New Hire,
COMP01618,EMP01022,2025-09-19,136000.0,140500,Annual Merit Increase,3.2
COMP01619,EMP01022,2026-07-15,140500.0,144000,Annual Merit Increase,2.6
COMP01620,EMP01023,2024-09-22,,96500,New Hire,
COMP01621,EMP01024,2024-06-09,,68000,New Hire,
COMP01622,EMP01025,2023-02-25,,113500,New Hire,
COMP01623,EMP01025,2024-02-25,113500.0,118500,Annual Merit Increase,4.3
COMP01624,EMP01026,2022-11-07,,225000,New Hire,
COMP01625,EMP01027,2026-07-03,,103500,New Hire,
COMP01626,EMP01028,2025-02-20,,169000,New Hire,
COMP01627,EMP01029,2024-12-06,,87000,New Hire,
COMP01628,EMP01029,2025-12-06,87000.0,89500,Annual Merit Increase,2.9
COMP01629,EMP01030,2025-11-27,,152000,New Hire,
COMP01630,EMP01031,2024-05-21,,63000,New Hire,
COMP01631,EMP01032,2026-06-02,,153500,New Hire,
COMP01632,EMP01033,2026-02-06,,77500,New Hire,
COMP01633,EMP01034,2023-08-03,,91000,New Hire,
COMP01634,EMP01034,2024-08-02,91000.0,96000,Annual Merit Increase,5.7
COMP01635,EMP01034,2025-07-01,96000.0,101000,Annual Merit Increase,5.0
COMP01636,EMP01034,2026-05-01,101000.0,105500,Annual Merit Increase,4.5
COMP01637,EMP01035,2025-02-16,,102500,New Hire,
COMP01638,EMP01035,2026-02-16,102500.0,108500,Annual Merit Increase,5.7
COMP01639,EMP01036,2026-04-08,,84000,New Hire,
COMP01640,EMP01037,2026-06-02,,323000,New Hire,
COMP01641,EMP01038,2025-04-17,,103500,New Hire,
COMP01642,EMP01038,2026-04-17,103500.0,107500,Annual Merit Increase,4.1
COMP01643,EMP01039,2025-08-09,,60500,New Hire,
COMP01644,EMP01040,2024-02-12,,115500,New Hire,
COMP01645,EMP01040,2025-02-11,115500.0,122000,Annual Merit Increase,5.8
COMP01646,EMP01040,2026-01-27,122000.0,128000,Annual Merit Increase,4.9
COMP01647,EMP01041,2026-07-03,,93000,New Hire,
COMP01648,EMP01042,2024-06-11,,130500,New Hire,
COMP01649,EMP01042,2025-06-11,130500.0,135500,Annual Merit Increase,3.8
COMP01650,EMP01043,2026-06-01,,145000,New Hire,
COMP01651,EMP01044,2025-10-23,,87000,New Hire,
COMP01652,EMP01045,2025-08-13,,185500,New Hire,
COMP01653,EMP01046,2025-05-15,,76500,New Hire,
COMP01654,EMP01046,2026-05-15,76500.0,80000,Annual Merit Increase,4.7
COMP01655,EMP01047,2024-06-26,,55500,New Hire,
COMP01656,EMP01047,2025-06-26,55500.0,58500,Annual Merit Increase,5.0
COMP01657,EMP01048,2024-03-05,,144000,New Hire,
COMP01658,EMP01048,2025-03-05,144000.0,149000,Annual Merit Increase,3.5
COMP01659,EMP01048,2026-01-27,149000.0,153500,Annual Merit Increase,3.1
COMP01660,EMP01049,2024-05-21,,113000,New Hire,
COMP01661,EMP01049,2025-05-21,113000.0,115500,Annual Merit Increase,2.2
COMP01662,EMP01049,2026-04-20,115500.0,122000,Annual Merit Increase,5.8
COMP01663,EMP01050,2024-04-17,,85500,New Hire,
COMP01664,EMP01050,2025-04-17,85500.0,90500,Annual Merit Increase,5.6
COMP01665,EMP01051,2026-02-25,,150500,New Hire,
COMP01666,EMP01052,2024-11-23,,67500,New Hire,
COMP01667,EMP01053,2023-03-24,,84500,New Hire,
COMP01668,EMP01053,2024-03-23,84500.0,86500,Annual Merit Increase,2.6
COMP01669,EMP01054,2026-07-25,,146000,New Hire,
COMP01670,EMP01055,2026-05-06,,72000,New Hire,
COMP01671,EMP01056,2026-06-28,,124500,New Hire,
COMP01672,EMP01057,2026-07-21,,166500,New Hire,
